action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24709143,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5109540,Inhibition of biotinylated Avi-tagged GDP-bound KRAS G12C mutant (1 to 185 residues) (unknown origin) assessed as inhibition of KRAS G12C mutant/SOS/GST-tagged c-Raf complex formation incubated for 1 hr and measured by fluorescence based assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CCN(c3nc(OCCCN4CCOCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,,,CHEMBL5107997,Bioorg Med Chem,2022,"{'bei': '9.76', 'le': '0.19', 'lle': '1.20', 'sei': '6.21'}",CHEMBL5177793,,CHEMBL5177793,6.19,0,http://www.openphacts.org/units/Nanomolar,3853423,=,1,1,=,,IC50,nM,,650.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,0.65
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24709144,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL5109540,Inhibition of biotinylated Avi-tagged GDP-bound KRAS G12C mutant (1 to 185 residues) (unknown origin) assessed as inhibition of KRAS G12C mutant/SOS/GST-tagged c-Raf complex formation incubated for 1 hr and measured by fluorescence based assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CC2(CCN(c3nc(OC4CCOCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,,,CHEMBL5107997,Bioorg Med Chem,2022,"{'bei': '9.61', 'le': '0.18', 'lle': '0.23', 'sei': '5.89'}",CHEMBL5202742,,CHEMBL5202742,5.68,0,http://www.openphacts.org/units/Nanomolar,3853424,=,1,1,=,,IC50,nM,,2100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,2.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24714902,[],CHEMBL5111012,Inhibition of human His-Avi-TEV-tagged KRAS G12D mutant expressed in Escherichia coli BL21(DE3) by TR-FRET assay,B,P01116,G12D,BAO_0000190,BAO_0000019,assay format,CC1CCN(C[C@@H]2NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CSC[C@@H](CNCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc3ccccc3)NC2=O)CC1,,,CHEMBL5108037,J Med Chem,2022,"{'bei': '3.18', 'le': None, 'lle': None, 'sei': None}",CHEMBL5201714,,CHEMBL5201714,6.10,0,http://www.openphacts.org/units/Nanomolar,3854571,=,1,1,=,,IC50,nM,,800.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,0.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807439,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '12.60', 'le': '0.23', 'lle': '1.88', 'sei': '6.87'}",CHEMBL5176868,,CHEMBL5176868,7.00,0,http://www.openphacts.org/units/Nanomolar,3872740,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807440,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '12.60', 'le': '0.23', 'lle': '1.88', 'sei': '6.87'}",CHEMBL5176868,,CHEMBL5176868,7.00,0,http://www.openphacts.org/units/Nanomolar,3872741,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807441,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(=O)n(CC3CC3)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '14.69', 'le': '0.27', 'lle': '3.29', 'sei': '7.86'}",CHEMBL5207895,,CHEMBL5207895,7.00,0,http://www.openphacts.org/units/Nanomolar,3872742,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807442,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(=O)n(C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '15.07', 'le': '0.28', 'lle': '3.12', 'sei': '7.86'}",CHEMBL5195479,,CHEMBL5195479,7.00,0,http://www.openphacts.org/units/Nanomolar,3872743,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807443,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,,CHEMBL5199804,,CHEMBL5199804,,0,http://www.openphacts.org/units/Nanomolar,3872744,<=,1,1,<=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807444,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4c(O)cccc4F)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '12.66', 'le': '0.25', 'lle': '1.73', 'sei': '8.80'}",CHEMBL5183279,,CHEMBL5183279,7.00,0,http://www.openphacts.org/units/Nanomolar,3872745,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807445,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '12.21', 'le': '0.23', 'lle': '1.39', 'sei': '7.96'}",CHEMBL5177011,,CHEMBL5177011,7.00,0,http://www.openphacts.org/units/Nanomolar,3872746,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807446,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OCCN(C)C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '12.52', 'le': '0.24', 'lle': '1.25', 'sei': '8.80'}",CHEMBL5208345,,CHEMBL5208345,7.00,0,http://www.openphacts.org/units/Nanomolar,3872747,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807447,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OC3CCN(C)CC3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '11.96', 'le': '0.23', 'lle': '0.72', 'sei': '8.80'}",CHEMBL5183045,,CHEMBL5183045,7.00,0,http://www.openphacts.org/units/Nanomolar,3872748,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807448,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OCCN3CCOCC3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '11.65', 'le': '0.22', 'lle': '1.48', 'sei': '7.89'}",CHEMBL5175034,,CHEMBL5175034,7.00,0,http://www.openphacts.org/units/Nanomolar,3872749,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807449,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '11.96', 'le': '0.23', 'lle': '0.72', 'sei': '8.80'}",CHEMBL5186009,,CHEMBL5186009,7.00,0,http://www.openphacts.org/units/Nanomolar,3872750,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807450,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '2.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '2.0'}]",CHEMBL5135963,Inhibition of BODIPY loaded KRAS G12C mutant (unknown origin) assessed as inhibition of GDP-GTP exchange rate in presence of SOS1/GppNHp incubated for 2 hr by BODIPY fluorescence assay,B,P01116,G12C,BAO_0000190,BAO_0000357,single protein format,C=Cc1ncc2n1CCN(c1nc(OC3CCCN(C)C3)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '11.96', 'le': '0.23', 'lle': '0.72', 'sei': '8.80'}",CHEMBL5178985,,CHEMBL5178985,7.00,0,http://www.openphacts.org/units/Nanomolar,3872751,=,1,1,=,,IC50,nM,,100.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,nM,UO_0000065,,100.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807451,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '2.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '4.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '4.0'}]",CHEMBL5135964,Inhibition of KRAS G12C mutant in human MIA PaCa-2 cells assessed as reduction in ERK phosphorylation incubated for 2 to 4 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=Cc1ncc2n1CCN(c1nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '9.54', 'le': '0.18', 'lle': '0.18', 'sei': '5.20'}",CHEMBL5176868,,CHEMBL5176868,5.30,0,http://www.openphacts.org/units/Nanomolar,3872740,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807452,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '2.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '4.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '4.0'}]",CHEMBL5135964,Inhibition of KRAS G12C mutant in human MIA PaCa-2 cells assessed as reduction in ERK phosphorylation incubated for 2 to 4 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=Cc1ncc2n1CCN(c1nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '9.54', 'le': '0.18', 'lle': '0.18', 'sei': '5.20'}",CHEMBL5176868,,CHEMBL5176868,5.30,0,http://www.openphacts.org/units/Nanomolar,3872741,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807453,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '2.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '4.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '4.0'}]",CHEMBL5135964,Inhibition of KRAS G12C mutant in human MIA PaCa-2 cells assessed as reduction in ERK phosphorylation incubated for 2 to 4 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=Cc1ncc2n1CCN(c1nc(=O)n(CC3CC3)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '11.13', 'le': '0.21', 'lle': '1.59', 'sei': '5.95'}",CHEMBL5207895,,CHEMBL5207895,5.30,0,http://www.openphacts.org/units/Nanomolar,3872742,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807454,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '2.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '4.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '4.0'}]",CHEMBL5135964,Inhibition of KRAS G12C mutant in human MIA PaCa-2 cells assessed as reduction in ERK phosphorylation incubated for 2 to 4 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=Cc1ncc2n1CCN(c1nc(=O)n(C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '11.41', 'le': '0.21', 'lle': '1.42', 'sei': '5.95'}",CHEMBL5195479,,CHEMBL5195479,5.30,0,http://www.openphacts.org/units/Nanomolar,3872743,=,1,1,=,,IC50,nM,,5000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,5.0
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24807455,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'hrs', 'standard_value': '2.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'hrs', 'value': '2.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'hrs', 'standard_value': '4.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'hrs', 'value': '4.0'}]",CHEMBL5135964,Inhibition of KRAS G12C mutant in human MIA PaCa-2 cells assessed as reduction in ERK phosphorylation incubated for 2 to 4 hrs by HTRF assay,B,P01116,G12C,BAO_0000190,BAO_0000219,cell-based format,C=Cc1ncc2n1CCN(c1nc(OCC3CCCN3C)nc3c(F)c(-c4cc(O)cc5ccccc45)c(Cl)cc13)C2,,,CHEMBL5131529,ACS Med Chem Lett,2022,"{'bei': '10.26', 'le': '0.20', 'lle': '-0.28', 'sei': '7.54'}",CHEMBL5199804,,CHEMBL5199804,6.00,0,http://www.openphacts.org/units/Nanomolar,3872744,=,1,1,=,,IC50,nM,,1000.0,CHEMBL2189121,Homo sapiens,GTPase KRas,9606,,,IC50,uM,UO_0000065,,1.0
